Data,2025-05-04,
Competição,BR,
Time,Cruzeiro,
Local,F,
,,
Jogador,Nota por,Nota
Rossi,B10,8.5
Wesley,B10,4.5
Léo Ortiz,B10,6
Léo Pereira,B10,2
Alex Sandro,B10,6.5
Pulgar,B10,5
De La Cruz,B10,3.5
Arrascaeta,B10,6.5
Gerson,B10,4.5
Cebolinha,B10,4.5
Pedro,B10,4.5
Rossi,Simões,8.5
Wesley,Simões,5
Léo Ortiz,Simões,6.5
Léo Pereira,Simões,2
Alex Sandro,Simões,7
Pulgar,Simões,5
De La Cruz,Simões,3
Arrascaeta,Simões,6
Gerson,Simões,6
Cebolinha,Simões,4.5
Pedro,Simões,4.5
